,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_to_engine_ratio,efficiency_score,is_premium_brand,is_popular_brand,brand_encoded,seller_type_encoded,fuel_type_encoded,transmission_type_encoded,age_category_encoded,mileage_category_encoded,engine_category_encoded,power_category_encoded,fuel_efficiency_encoded
8031,15,80000,13.5,1799,130.0,5,150000,5000.0,0.07222222222222222,7.5041689827682045,0,0,13,1,0,0,3,2,2,2,0
8032,2,8000,18.1,1199,88.7,5,840000,2666.6666666666665,0.07391666666666667,15.095913261050876,0,0,13,1,0,0,0,0,1,1,1
8033,5,41000,22.7,799,53.64,5,215000,6833.333333333333,0.06705,28.41051314142678,0,0,13,1,0,0,1,1,0,0,2
8034,6,61000,27.3,1498,98.6,5,525000,8714.285714285714,0.0657771847898599,18.22429906542056,0,0,13,1,0,0,1,2,1,1,3
8035,12,56000,17.0,1497,118.0,5,260000,4307.692307692308,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
8036,7,60000,16.02,1373,93.7,7,495000,7500.0,0.06819505094614266,11.667880553532411,0,0,13,1,0,0,1,1,1,1,1
8037,12,23000,14.8,1799,130.2,5,295000,1769.2307692307693,0.07233333333333333,8.226792662590329,0,0,13,1,0,0,2,0,2,2,0
8038,5,70000,25.83,1498,99.0,5,450000,11666.666666666666,0.06604402935290193,17.242990654205606,0,0,13,1,0,0,1,2,1,1,3
8039,5,45000,23.0,1498,98.96,5,600000,7500.0,0.06601734489659773,15.353805073431241,0,0,13,1,0,0,1,1,1,1,2
8040,2,8500,20.89,1197,81.8,5,600000,2833.3333333333335,0.0682804674457429,17.451963241436925,0,0,13,1,0,0,0,0,1,1,2
8041,11,48000,16.47,1198,73.9,5,200000,4000.0,0.06163469557964971,13.747913188647745,0,0,13,1,0,0,2,1,1,0,1
8042,12,60000,17.0,1497,118.0,5,255000,4615.384615384615,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
8043,5,74200,22.07,1199,73.9,5,387000,12366.666666666666,0.06158333333333334,18.407005838198497,0,0,13,1,0,0,1,2,1,0,2
8044,8,61000,26.2,998,58.2,5,275000,6777.777777777777,0.05825825825825826,26.25250501002004,0,0,13,1,0,0,2,2,0,0,3
8045,4,11615,20.51,998,67.0,5,440000,2323.0,0.06706706706706707,20.55110220440882,0,0,13,1,0,0,1,0,0,0,2
8046,5,58000,17.01,1582,126.2,5,999000,9666.666666666666,0.07972204674668351,10.752212389380531,0,0,13,1,0,0,1,1,2,2,1
8047,2,10000,21.01,1197,81.8,5,800000,3333.3333333333335,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,0,0,1,1,2
8048,6,36000,18.9,1197,82.0,5,405000,5142.857142857143,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
8049,14,25000,19.7,796,46.3,5,100000,1666.6666666666667,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,3,0,0,0,1
8050,6,40000,17.43,1396,105.5,5,620000,5714.285714285715,0.07551896921975662,12.48567335243553,0,0,13,1,0,0,1,1,1,1,1
8051,3,45000,18.9,1197,81.86,5,490000,11250.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,1,1,1,1
8052,5,93096,16.2,1199,74.0,5,500000,15516.0,0.06166666666666667,13.511259382819015,0,0,13,1,0,0,1,2,1,0,1
8053,8,90000,16.8,1497,116.4,5,392000,10000.0,0.07770360480640855,11.222444889779558,0,0,13,1,0,0,2,2,1,1,1
8054,9,61000,22.32,1582,126.3,5,375000,6100.0,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
8055,4,39000,21.38,1396,88.7,5,900000,7800.0,0.06349319971367216,15.315186246418339,0,0,13,1,0,0,1,1,1,1,2
8056,1,15000,18.9,1197,81.86,5,511000,7500.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
8057,5,49000,21.4,1197,83.1,5,550000,8166.666666666667,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,1,1,1,2
8058,3,52000,26.6,998,58.16,5,435000,13000.0,0.058218218218218216,26.653306613226455,0,0,13,1,0,0,0,1,0,0,3
8059,5,41000,15.9,1496,120.69,5,680000,6833.333333333333,0.08062124248496993,10.628342245989305,0,0,13,1,0,0,1,1,1,1,1
8060,3,23000,22.0,1197,81.8,5,700000,5750.0,0.0682804674457429,18.379281537176272,0,0,13,1,0,0,0,0,1,1,2
8061,2,20139,19.34,1462,103.0,7,999000,6713.0,0.07040328092959672,13.228454172366622,0,0,13,1,0,0,0,0,1,1,1
8062,8,110000,17.01,1591,121.3,5,370000,12222.222222222223,0.07619346733668342,10.691389063482088,0,0,13,1,0,0,2,3,2,1,1
8063,8,83000,24.0,1120,70.0,5,315000,9222.222222222223,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,2,2,1,0,2
8064,3,20000,19.34,1462,103.0,7,725000,5000.0,0.07040328092959672,13.228454172366622,0,0,13,1,0,0,0,0,1,1,1
8065,10,53000,20.0,1399,68.0,5,185000,4818.181818181818,0.04857142857142857,14.295925661186562,0,0,13,1,0,0,2,1,1,0,1
8066,8,54000,20.5,1598,103.5,5,365000,6000.0,0.0647279549718574,12.828535669586984,0,0,13,1,0,0,2,1,2,1,2
8067,3,40000,24.3,1248,88.5,5,645000,10000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,1,1,1,2
8068,6,84000,20.77,1248,88.76,7,525000,12000.0,0.07106485188150521,16.642628205128204,0,0,13,1,0,0,1,2,1,1,2
8069,3,14000,17.5,1373,91.1,7,735000,3500.0,0.0663027656477438,12.745812090313184,0,0,13,1,0,0,0,0,1,1,1
8070,6,61000,19.87,1461,83.8,5,495000,8714.285714285714,0.0573187414500684,13.600273785078713,0,0,13,1,0,0,1,2,1,1,1
8071,3,25000,17.4,1497,117.6,5,650000,6250.0,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,0,0,1,1,1
8072,4,85000,19.87,1461,108.5,5,690000,17000.0,0.07421340629274965,13.600273785078713,0,0,13,1,0,0,1,2,1,1,1
8073,14,35000,19.7,796,46.3,5,100000,2333.3333333333335,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,3,1,0,0,1
8074,5,62000,22.77,1498,98.59,5,590000,10333.333333333334,0.06577051367578386,15.200267022696929,0,0,13,1,0,0,1,2,1,1,2
8075,2,31000,23.7,1396,88.7,5,1085000,10333.333333333334,0.06349319971367216,16.97707736389685,0,0,13,1,0,0,0,1,1,1,2
8076,5,10000,15.37,1196,73.0,5,290000,1666.6666666666667,0.06098579782790309,12.851170568561873,0,0,13,1,0,0,1,0,1,0,1
8077,7,55582,20.45,1461,83.8,5,450000,6947.75,0.0573187414500684,13.997262149212867,0,0,13,1,0,0,1,1,1,1,2
8078,8,39000,20.92,998,67.1,5,225000,4333.333333333333,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,1,0,0,2
8079,3,7000,21.4,1197,83.1,5,625000,1750.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
8080,6,52000,25.2,1248,74.0,5,415000,7428.571428571428,0.059247397918334666,20.192307692307693,0,0,13,1,0,0,1,1,1,0,3
8081,2,12000,24.3,1248,88.5,5,938000,4000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,0,0,1,1,2
8082,4,20000,18.0,1497,117.6,5,1125000,4000.0,0.07850467289719626,12.024048096192384,0,0,13,1,0,0,1,0,1,1,1
8083,7,87140,25.2,1248,74.0,5,410000,10892.5,0.059247397918334666,20.192307692307693,0,0,13,1,0,0,1,2,1,0,3
8084,4,45000,17.4,1497,117.6,5,790000,9000.0,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,1,1,1,1,1
8085,3,12000,17.8,1198,86.7,5,625000,3000.0,0.07231025854879067,14.858096828046746,0,0,13,1,0,0,0,0,1,1,1
8086,11,50000,19.7,796,46.3,5,135000,4166.666666666667,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,2,1,0,0,1
8087,3,14000,21.94,1196,61.7,5,375000,3500.0,0.051545530492898915,18.344481605351174,0,0,13,1,0,0,0,0,1,0,2
8088,2,9000,21.56,1462,103.25,5,855000,3000.0,0.07057416267942583,14.746922024623803,0,0,13,1,0,0,0,0,1,1,2
8089,7,2620,22.74,796,47.3,5,275000,327.5,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,0,0,0,2
8090,3,40000,18.4,1498,119.35,5,1150000,10000.0,0.07961974649766511,12.283044058744993,0,0,13,1,0,0,0,1,1,1,1
8091,12,65000,17.0,1497,118.0,5,265000,5000.0,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,2,1,1,1
8092,2,14316,21.21,1197,81.8,5,535000,4772.0,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
8093,5,75000,17.8,1497,117.3,5,685000,12500.0,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,2,1,1,1
8094,4,42000,18.6,1368,98.63,5,545000,8400.0,0.07204528853177501,13.596491228070175,0,0,13,1,0,0,1,1,1,1,1
8095,5,66000,27.3,1498,98.6,5,625000,11000.0,0.0657771847898599,18.22429906542056,0,0,13,1,0,0,1,2,1,1,3
8096,3,45002,18.2,1199,88.7,5,650000,11250.5,0.07391666666666667,15.179316096747288,0,0,13,1,0,0,0,1,1,1,1
8097,11,50503,17.92,1086,62.1,5,190000,4208.583333333333,0.05712971481140754,16.500920810313076,0,0,13,1,0,0,2,1,1,0,1
8098,4,49000,15.9,1496,120.69,5,669000,9800.0,0.08062124248496993,10.628342245989305,0,0,13,1,0,0,1,1,1,1,1
8099,5,21000,20.73,1373,91.1,5,615000,3500.0,0.0663027656477438,15.098324836125274,0,0,13,1,0,0,1,0,1,1,2
8100,8,38000,16.47,1198,73.9,5,376000,4222.222222222223,0.06163469557964971,13.747913188647745,0,0,13,1,0,0,2,1,1,0,1
8101,4,40000,13.24,1598,102.57,5,690000,8000.0,0.06414634146341464,8.285356695869837,0,0,13,1,0,0,1,1,2,1,0
8102,4,40000,24.0,1120,70.0,5,395000,8000.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,1,1,0,2
8103,12,65000,16.1,1298,88.2,5,210000,5000.0,0.06789838337182448,12.403697996918337,0,0,13,1,0,0,2,2,1,1,1
8104,6,47000,18.9,998,67.1,5,325000,6714.285714285715,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,1,1,0,0,1
8105,4,23000,18.9,1197,81.86,5,455000,4600.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,1,0,1,1,1
8106,11,85000,17.0,1197,80.0,5,250000,7083.333333333333,0.0667779632721202,14.202172096908939,0,0,13,1,0,0,2,2,1,1,1
8107,5,60000,18.0,1497,117.3,5,685000,10000.0,0.07830440587449933,12.024048096192384,0,0,13,1,0,0,1,1,1,1,1
8108,5,58000,20.85,1197,83.14,5,440000,9666.666666666666,0.06939899833055092,17.418546365914786,0,0,13,1,0,0,1,1,1,1,2
8109,6,60000,24.8,1396,88.7,5,600000,8571.42857142857,0.06349319971367216,17.765042979942695,0,0,13,1,0,0,1,1,1,1,2
8110,7,125000,25.8,1498,98.6,5,290000,15625.0,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,1,3,1,1,3
8111,9,60943,20.92,998,67.1,5,265000,6094.3,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,2,0,0,2
8112,9,61000,26.6,998,58.16,5,240000,6100.0,0.058218218218218216,26.653306613226455,0,0,13,1,0,0,2,2,0,0,3
8113,7,90000,22.7,1498,89.84,5,498000,11250.0,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,1,2,1,1,2
8114,9,55236,17.5,1298,85.8,5,350000,5523.6,0.06605080831408776,13.482280431432974,0,0,13,1,0,0,2,1,1,1,1
8115,7,60000,22.54,1396,88.73,5,450000,7500.0,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
8116,2,25000,19.1,1368,98.6,5,850000,8333.333333333334,0.07202337472607742,13.961988304093568,0,0,13,1,0,0,0,0,1,1,1
8117,7,48000,18.9,1197,81.86,5,345000,6000.0,0.068330550918197,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
8118,15,70000,12.9,1799,130.0,5,200000,4375.0,0.07222222222222222,7.17065036131184,0,0,13,1,0,0,3,2,2,2,0
8119,6,67000,19.87,1461,83.8,5,510000,9571.42857142857,0.0573187414500684,13.600273785078713,0,0,13,1,0,0,1,2,1,1,1
8120,1,10000,23.26,1197,88.5,5,675000,5000.0,0.07387312186978297,19.431913116123642,0,0,13,1,0,0,0,0,1,1,2
8121,8,64735,21.9,1396,88.76,5,325000,7192.777777777777,0.06353614889047961,15.687679083094556,0,0,13,1,0,0,2,2,1,1,2
8122,11,73000,26.6,998,58.16,5,210000,6083.333333333333,0.058218218218218216,26.653306613226455,0,0,13,1,0,0,2,2,0,0,3
8123,12,92000,19.3,1248,73.9,5,199000,7076.923076923077,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,2,2,1,0,1
8124,6,25720,17.8,1497,117.3,5,765000,3674.285714285714,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,0,1,1,1
8125,2,20000,17.4,1497,117.6,5,1075000,6666.666666666667,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,0,0,1,1,1
8126,4,29000,20.89,1197,81.8,5,520000,5800.0,0.0682804674457429,17.451963241436925,0,0,13,1,0,0,1,0,1,1,2
8127,2,29500,16.11,1196,72.42,5,424000,9833.333333333334,0.060501253132832084,13.46989966555184,0,0,13,1,0,0,0,0,1,0,1
8128,5,50000,17.01,1582,126.2,5,940000,8333.333333333334,0.07972204674668351,10.752212389380531,0,0,13,1,0,0,1,1,2,2,1
8129,4,15000,18.6,1197,81.83,5,620000,3000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
8130,5,67195,21.21,1197,81.8,5,510000,11199.166666666666,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,1,2,1,1,2
8131,2,12000,15.1,1196,73.0,5,420000,4000.0,0.06098579782790309,12.62541806020067,0,0,13,1,0,0,0,0,1,0,1
8132,8,70000,20.5,1598,103.5,5,375000,7777.777777777777,0.0647279549718574,12.828535669586984,0,0,13,1,0,0,2,2,2,1,2
8133,4,39000,24.0,1120,70.0,5,395000,7800.0,0.06244424620874219,21.428571428571427,0,0,13,1,0,0,1,1,1,0,2
8134,10,55000,20.36,1197,78.9,5,200000,5000.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,1,1,1,2
8135,7,54000,18.9,1197,82.0,5,365000,6750.0,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
8136,5,42000,24.3,1248,88.5,5,725000,7000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
8137,7,44202,17.21,1197,103.6,5,515000,5525.25,0.08647746243739565,14.377610693400166,0,0,13,1,0,0,1,1,1,1,1
8138,7,30167,25.2,1248,74.0,5,385000,3770.875,0.059247397918334666,20.192307692307693,0,0,13,1,0,0,1,1,1,0,3
8139,5,53123,17.8,1497,117.3,5,700000,8853.833333333334,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,1,1,1,1
8140,5,50000,18.6,1197,81.83,5,500000,8333.333333333334,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
8141,7,60000,18.6,1197,85.8,5,350000,7500.0,0.07161936560934891,15.538847117794486,0,0,13,1,0,0,1,1,1,1,1
8142,5,72000,21.7,1498,98.96,5,660000,12000.0,0.06601734489659773,14.485981308411214,0,0,13,1,0,0,1,2,1,1,2
8143,7,65706,17.01,1591,121.3,5,510000,8213.25,0.07619346733668342,10.691389063482088,0,0,13,1,0,0,1,2,2,1,1
8144,11,50000,19.81,1086,68.05,5,215000,4166.666666666667,0.06260349586016559,18.24125230202578,0,0,13,1,0,0,2,1,1,0,1
8145,4,51000,26.21,1248,88.5,5,690000,10200.0,0.07085668534827862,21.001602564102566,0,0,13,1,0,0,1,1,1,1,3
8146,8,30764,23.95,998,67.05,5,250000,3418.222222222222,0.06711711711711711,23.997995991983966,0,0,13,1,0,0,2,1,0,0,2
8147,4,30000,18.6,1197,81.83,5,525000,6000.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
8148,4,32000,15.8,1591,121.3,5,1095000,6400.0,0.07619346733668342,9.930861093651792,0,0,13,1,0,0,1,1,2,1,1
8149,5,75000,21.66,1498,103.52,5,675000,12500.0,0.06905937291527685,14.459279038718291,0,0,13,1,0,0,1,2,1,1,2
8150,6,70727,16.5,1499,110.0,5,605000,10103.857142857143,0.07333333333333333,11.007338225483656,0,0,13,1,0,0,1,2,1,1,1
8151,5,34000,21.01,1197,81.8,5,520000,5666.666666666667,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,1,1,1,1,2
8152,7,41000,22.74,796,47.3,5,225000,5125.0,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,1,0,0,2
8153,11,48000,20.36,1197,78.9,5,225000,4000.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,1,1,1,2
8154,4,50000,17.4,1497,117.6,5,760000,10000.0,0.07850467289719626,11.62324649298597,0,0,13,1,0,0,1,1,1,1,1
8155,10,80292,20.36,1197,78.9,5,200000,7299.272727272727,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,2,1,1,2
8156,5,46800,20.85,1197,83.14,5,485000,7800.0,0.06939899833055092,17.418546365914786,0,0,13,1,0,0,1,1,1,1,2
8157,3,19850,28.09,1248,88.5,5,799000,4962.5,0.07085668534827862,22.50801282051282,0,0,13,1,0,0,0,0,1,1,3
8158,6,30000,19.67,1582,126.2,5,865000,4285.714285714285,0.07972204674668351,12.433628318584072,0,0,13,1,0,0,1,0,2,2,1
8159,8,72156,22.32,1582,126.32,5,425000,8017.333333333333,0.07979785217940619,14.108723135271807,0,0,13,1,0,0,2,2,2,2,2
8160,4,17000,23.0,1498,98.96,5,730000,3400.0,0.06601734489659773,15.353805073431241,0,0,13,1,0,0,1,0,1,1,2
8161,4,46000,25.5,1498,98.6,5,725000,9200.0,0.0657771847898599,17.022696929238986,0,0,13,1,0,0,1,1,1,1,3
8162,10,64100,20.92,998,67.1,5,210000,5827.272727272727,0.06716716716716715,20.96192384769539,0,0,13,1,0,0,2,2,0,0,2
8163,4,15000,13.0,1591,121.3,5,1200000,3000.0,0.07619346733668342,8.170961659333752,0,0,13,1,0,0,1,0,2,1,0
8164,12,63000,19.7,796,46.3,5,140000,4846.153846153846,0.05809284818067754,24.748743718592962,0,0,13,1,0,0,2,2,0,0,1
8165,8,64000,25.8,1498,98.6,5,325000,7111.111111111111,0.0657771847898599,17.222963951935917,0,0,13,1,0,0,2,2,1,1,3
8166,4,14000,18.6,1197,81.83,5,525000,2800.0,0.06830550918196995,15.538847117794486,0,0,13,1,0,0,1,0,1,1,1
8167,6,55000,28.4,1248,74.02,5,500000,7857.142857142857,0.05926341072858286,22.756410256410255,0,0,13,1,0,0,1,1,1,0,3
8168,6,92380,23.9,1582,126.2,5,585000,13197.142857142857,0.07972204674668351,15.107458912768646,0,0,13,1,0,0,1,2,2,2,2
8169,2,36000,21.79,998,67.05,5,410000,12000.0,0.06711711711711711,21.83366733466934,0,0,13,1,0,0,0,1,0,0,2
8170,1,21005,21.21,1197,81.8,5,645000,10502.5,0.0682804674457429,17.719298245614034,0,0,13,1,0,0,0,0,1,1,2
8171,4,25000,20.28,1462,103.25,5,740000,5000.0,0.07057416267942583,13.871409028727772,0,0,13,1,0,0,1,0,1,1,2
8172,8,45000,20.36,1197,78.9,5,290000,5000.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,2,1,1,1,2
8173,13,61400,18.9,998,67.1,5,128000,4385.714285714285,0.06716716716716715,18.937875751503004,0,0,13,1,0,0,3,2,0,0,1
8174,6,59861,18.0,1198,86.7,5,387000,8551.57142857143,0.07231025854879067,15.025041736227045,0,0,13,1,0,0,1,1,1,1,1
8175,7,90000,19.81,1086,68.05,5,300000,11250.0,0.06260349586016559,18.24125230202578,0,0,13,1,0,0,1,2,1,0,1
8176,3,8610,19.56,1197,81.8,5,725000,2152.5,0.0682804674457429,16.340852130325814,0,0,13,1,0,0,0,0,1,1,1
8177,9,54000,18.5,1197,82.85,5,315000,5400.0,0.06915692821368948,15.455304928989138,0,0,13,1,0,0,2,1,1,1,1
8178,6,68000,18.9,1197,82.0,5,421000,9714.285714285714,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,2,1,1,1
8179,6,41000,18.9,1197,81.86,5,368000,5857.142857142857,0.068330550918197,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
8180,2,20000,21.4,1197,83.1,5,635000,6666.666666666667,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
8181,4,44507,20.65,1462,103.25,5,690000,8901.4,0.07057416267942583,14.124487004103967,0,0,13,1,0,0,1,1,1,1,2
8182,4,30073,18.0,1198,86.7,5,475000,6014.6,0.07231025854879067,15.025041736227045,0,0,13,1,0,0,1,1,1,1,1
8183,5,54000,24.3,1248,88.5,5,750000,9000.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
8184,7,40000,16.02,1373,93.7,7,650000,5000.0,0.06819505094614266,11.667880553532411,0,0,13,1,0,0,1,1,1,1,1
8185,8,60000,22.32,1582,126.3,5,400000,6666.666666666667,0.07978521794061907,14.108723135271807,0,0,13,1,0,0,2,1,2,2,2
8186,5,52000,13.0,1591,121.3,5,949000,8666.666666666666,0.07619346733668342,8.170961659333752,0,0,13,1,0,0,1,1,2,1,0
8187,4,50000,24.0,1186,73.97,5,440000,10000.0,0.0623167649536647,20.236087689713322,0,0,13,1,0,0,1,1,1,0,2
8188,10,56000,17.0,1497,118.0,5,325000,5090.909090909091,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,1,1,1,1
8189,7,60000,14.3,1598,103.6,5,490000,7500.0,0.06479049405878674,8.948685857321651,0,0,13,1,0,0,1,1,2,1,0
8190,2,17000,18.9,1197,82.0,5,490000,5666.666666666667,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,0,0,1,1,1
8191,12,55000,13.9,1599,103.2,5,250000,4230.7692307692305,0.0645,8.692933083176985,0,0,13,1,0,0,2,1,2,1,0
8192,7,62000,20.36,1197,78.9,5,310000,7750.0,0.06585976627712856,17.009189640768586,0,0,13,1,0,0,1,2,1,1,2
8193,2,23000,19.34,1462,103.0,7,830000,7666.666666666667,0.07040328092959672,13.228454172366622,0,0,13,1,0,0,0,0,1,1,1
8194,7,46000,26.0,1498,98.6,5,469000,5750.0,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,1,1,1,3
8195,6,15000,18.9,1197,82.0,5,470000,2142.8571428571427,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,0,1,1,1
8196,5,52000,19.64,1461,108.45,5,570000,8666.666666666666,0.07417920656634747,13.442847364818617,0,0,13,1,0,0,1,1,1,1,1
8197,3,30000,17.19,1197,81.86,5,550000,7500.0,0.068330550918197,14.360902255639099,0,0,13,1,0,0,0,0,1,1,1
8198,10,83000,19.3,1248,73.9,5,260000,7545.454545454545,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,2,2,1,0,1
8199,1,2085,21.01,1197,81.8,5,690000,1042.5,0.0682804674457429,17.552213868003342,0,0,13,1,0,0,0,0,1,1,2
8200,13,11000,14.0,1061,64.0,5,195000,785.7142857142857,0.060263653483992465,13.195098963242225,0,0,13,1,0,0,3,0,1,0,0
8201,6,80000,22.54,1396,88.73,5,450000,11428.57142857143,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,2,1,1,2
8202,4,34000,22.54,1396,88.73,5,680000,6800.0,0.06351467430207589,16.146131805157594,0,0,13,1,0,0,1,1,1,1,2
8203,5,58000,20.85,1197,83.14,5,450000,9666.666666666666,0.06939899833055092,17.418546365914786,0,0,13,1,0,0,1,1,1,1,2
8204,13,80000,18.9,1061,67.0,5,95000,5714.285714285715,0.06308851224105462,17.813383600377,0,0,13,1,0,0,3,2,1,0,1
8205,9,41890,17.0,1197,80.0,5,300000,4189.0,0.0667779632721202,14.202172096908939,0,0,13,1,0,0,2,1,1,1,1
8206,4,20000,22.7,799,53.64,5,225000,4000.0,0.06705,28.41051314142678,0,0,13,1,0,0,1,0,0,0,2
8207,6,54000,21.66,1498,103.52,5,650000,7714.285714285715,0.06905937291527685,14.459279038718291,0,0,13,1,0,0,1,1,1,1,2
8208,4,33000,24.3,1248,88.5,5,675000,6600.0,0.07085668534827862,19.471153846153847,0,0,13,1,0,0,1,1,1,1,2
8209,8,67234,22.7,1498,89.84,5,400000,7470.444444444444,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,2,2,1,1,2
8210,11,75000,17.0,1497,118.0,5,265000,6250.0,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,2,1,1,1
8211,6,19000,20.63,1198,67.06,5,261000,2714.285714285714,0.05592994161801501,17.220367278797998,0,0,13,1,0,0,1,0,1,0,2
8212,6,57000,26.0,1498,98.6,5,525000,8142.857142857143,0.0657771847898599,17.356475300400533,0,0,13,1,0,0,1,1,1,1,3
8213,2,25000,25.47,1248,88.5,7,1075000,8333.333333333334,0.07085668534827862,20.408653846153847,0,0,13,1,0,0,0,0,1,1,3
8214,4,41000,17.8,1497,117.3,5,750000,8200.0,0.07830440587449933,11.890447561790246,0,0,13,1,0,0,1,1,1,1,1
8215,1,2000,21.4,1197,83.1,5,675000,1000.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,0,0,1,1,2
8216,11,86245,17.0,1497,118.0,5,305000,7187.083333333333,0.0787716955941255,11.356045424181696,0,0,13,1,0,0,2,2,1,1,1
8217,7,55837,17.5,1197,85.8,5,415000,6979.625,0.07161936560934891,14.619883040935672,0,0,13,1,0,0,1,1,1,1,1
8218,9,52000,16.8,1497,116.3,5,410000,5200.0,0.07763684913217624,11.222444889779558,0,0,13,1,0,0,2,1,1,1,1
8219,8,89005,22.7,1498,89.84,5,450000,9889.444444444445,0.05993328885923949,15.153538050734312,0,0,13,1,0,0,2,2,1,1,2
8220,1,9000,26.6,998,58.16,5,545000,4500.0,0.058218218218218216,26.653306613226455,0,0,13,1,0,0,0,0,0,0,3
8221,7,75000,18.9,1197,82.0,5,390000,9375.0,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,2,1,1,1
8222,6,29437,22.74,796,47.3,5,265000,4205.285714285715,0.059347553324968626,28.567839195979897,0,0,13,1,0,0,1,0,0,0,2
8223,3,69785,22.0,1197,81.8,5,590000,17446.25,0.0682804674457429,18.379281537176272,0,0,13,1,0,0,0,2,1,1,2
8224,6,75000,28.4,1248,74.0,5,425000,10714.285714285714,0.059247397918334666,22.756410256410255,0,0,13,1,0,0,1,2,1,0,3
8225,4,51000,21.4,1197,83.1,5,565000,10200.0,0.06936560934891485,17.878028404344192,0,0,13,1,0,0,1,1,1,1,2
8226,6,35000,18.9,1197,82.0,5,390000,5000.0,0.06844741235392321,15.789473684210524,0,0,13,1,0,0,1,1,1,1,1
8227,6,80000,23.4,1248,74.0,5,365000,11428.57142857143,0.059247397918334666,18.75,0,0,13,1,0,0,1,2,1,0,2
8228,10,41000,15.04,1598,103.6,5,325000,3727.2727272727275,0.06479049405878674,9.411764705882351,0,0,13,1,0,0,2,1,2,1,1
8229,10,120000,19.3,1248,73.9,5,180000,10909.09090909091,0.05916733386709368,15.464743589743591,0,0,13,1,0,0,2,3,1,0,1
8230,3,47000,21.63,998,67.05,5,525000,11750.0,0.06711711711711711,21.673346693386772,0,0,13,1,0,0,0,1,0,0,2
